PERIODO,NIU,DIUG,FIUG,CEC,VCD,VCF,GRUPO_CALIDAD_x,NIVEL_TENSION_x,CARGO_DISTRIBUCION,CONSUMO_MES,MES_FACTURADOS,%_PROP._ACTIVO,COMPENSADO,ALTITUD,LONGITUD,LATITUD
2025-07,2073818,40.96,23,0.0,0.0,0.0,31,1,398.997,115.0,1,100,0,970.0,-76.105851,4.539975
2025-07,1543431,11.1,12,0.0,0.0,0.0,21,1,398.997,40.0,1,100,0,1041.0,-76.237939,3.327607
2025-08,1463532,40.96,23,132.304,0.0,10541.178,31,1,398.37,262.0,2,100,1,994.0,-76.334739,3.285043
2025-08,20240055512,10.25,13,0.0,0.0,0.0,12,1,398.37,0.0,2,100,1,981.0,-76.525954,3.279631
2025-08,3786275,11.1,12,0.0,0.0,0.0,21,1,398.37,47.0,1,100,0,965.0,-76.390151,3.396525
2025-08,3839706,10.25,13,0.0,0.0,0.0,12,1,398.37,116.0,1,100,0,986.0,-76.516332,3.225451
2025-07,20230112178,40.96,23,0.0,0.0,0.0,31,1,398.997,53.0,1,100,0,876.0,-76.439645,3.401584
2025-08,4194287,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,0,1743.0,-76.28034,4.27269
2025-08,2083793,11.91,11,0.0,0.0,0.0,22,1,398.37,609.0,1,100,0,920.0,-76.073654,4.39345
2025-08,2052284,11.91,11,136.308,0.0,10860.231,22,1,398.37,136.0,1,100,1,936.0,-75.97385,4.575298
2025-07,1781982,8.49,7,64.084,0.0,5113.87,13,1,398.997,64.0,1,100,1,20.0,-76.992952,3.876063
2025-07,2015906,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1656.0,-76.243072,4.389691
2025-08,4024741,40.96,23,0.0,0.0,0.0,31,1,398.37,93.0,1,100,0,876.0,-76.460761,3.404176
2025-08,20240150957,40.96,23,0.0,0.0,0.0,31,1,326.865,0.0,2,0,1,1509.0,-76.624243,3.666129
2025-08,3407228,11.1,12,0.0,0.0,0.0,21,1,398.37,0.0,2,100,0,971.0,-76.33312,3.757849
2025-08,20240065798,57.02,26,0.0,0.0,0.0,32,1,398.37,329.0,2,100,0,1386.0,-76.554812,3.786882
2025-07,3814424,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,0,1771.0,-76.405224,4.229429
2025-07,1333498,40.96,23,0.0,0.0,0.0,31,1,398.997,115.0,1,100,0,948.0,-76.456267,3.412265
2025-08,4112807,40.96,23,49.532,0.0,3946.444,31,1,398.37,99.0,2,100,1,1231.0,-76.202113,3.561131
2025-07,3105194,10.87,11,0.0,0.0,0.0,11,1,398.997,143.0,1,100,0,1001.0,-76.29896,3.505809
2025-07,2990576,11.1,12,0.0,0.0,0.0,21,1,398.997,13.0,1,100,0,955.0,-76.16689,4.177295
2025-07,3857043,10.87,11,0.0,0.0,0.0,11,1,398.997,209.0,1,100,0,1013.0,-76.298499,3.555503
2025-07,1087289,10.25,13,0.0,0.0,0.0,12,1,398.997,17.0,1,100,0,965.0,-76.308567,3.890585
2025-07,1428129,40.96,23,172.211,0.0,13742.36,31,1,398.997,337.0,2,100,1,1056.0,-76.236875,3.50491
2025-07,3760544,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,950.0,-76.456256,3.411879
2025-08,20230370266,57.02,26,15.046,0.0,1198.762,32,1,398.37,15.0,1,100,1,1046.0,-76.605583,3.121928
2025-07,1632855,40.96,23,697.797,45758.468,45758.468,31,1,327.878,690.0,2,0,1,1324.0,-76.203465,3.478066
2025-07,4190851,57.02,26,0.0,0.0,0.0,32,1,398.997,213.0,2,100,0,988.0,-76.28134,3.944612
2025-08,1046594,10.25,13,0.0,0.0,0.0,12,1,398.37,82.0,1,100,0,989.0,-76.295575,3.897102
2025-08,3328779,10.87,11,0.0,0.0,0.0,11,1,398.37,61.0,1,100,0,1027.0,-76.279436,3.538097
2025-07,20230104310,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,1111.0,-76.396973,4.344359
2025-07,3478168,10.87,11,218.156,17408.695,0.0,11,1,398.997,218.0,1,100,1,1001.0,-76.30997,3.541955
2025-07,20230137839,40.96,23,0.0,0.0,0.0,31,1,398.997,7.0,1,100,0,992.0,-76.29842,3.498986
2025-08,3633200,11.1,12,0.0,0.0,0.0,21,1,398.37,27.0,1,100,0,981.0,-76.344414,3.405675
2025-07,3472073,8.49,7,0.0,0.0,0.0,13,1,398.997,39.0,1,100,0,28.0,-76.984157,3.873698
2025-07,3002547,70.66,30,0.0,0.0,0.0,33,1,398.997,7.0,1,100,0,28.0,-76.979979,3.994949
2025-08,1665066,8.49,7,0.0,0.0,0.0,13,1,398.37,27.0,1,100,0,10.0,-77.025575,3.88076
2025-08,3458701,10.25,13,211.7,16866.966,16866.966,12,1,398.37,209.0,1,100,1,956.0,-76.509458,3.276933
2025-07,3817011,57.02,26,78.774,6286.081,6286.081,32,1,398.997,78.0,1,100,1,1169.0,-76.613008,3.26781
2025-07,1851336,10.87,11,0.0,0.0,0.0,11,1,398.997,95.0,1,100,0,1016.0,-76.279388,3.518884
2025-08,3310966,10.87,11,0.0,0.0,0.0,11,1,398.37,57.0,1,100,0,998.0,-76.306938,3.506383
2025-07,4200744,40.96,23,0.0,0.0,0.0,31,1,398.997,289.0,1,100,0,961.0,-76.399678,3.395305
2025-08,1005635,10.25,13,0.0,0.0,0.0,12,1,398.37,61.0,1,100,0,980.0,-76.291679,3.911458
2025-07,1114512,40.96,23,0.0,0.0,0.0,31,1,327.878,0.0,2,0,0,1386.0,-76.585309,3.676688
2025-08,3068173,11.1,12,0.0,0.0,0.0,21,1,398.37,0.0,2,100,0,946.0,-76.368073,3.76562
2025-07,1782822,10.87,11,0.0,0.0,0.0,11,1,398.997,115.0,1,100,0,1025.0,-76.279538,3.532812
2025-07,3987222,10.87,11,3.002,239.573,239.573,11,1,398.997,3.0,1,100,1,1010.0,-76.303379,3.547153
2025-07,1922280,11.1,12,0.0,0.0,0.0,21,1,398.997,69.0,1,100,0,921.0,-76.035008,4.522831
2025-07,1382336,57.02,26,4.095,326.752,0.0,32,1,398.997,4.0,1,100,1,974.0,-76.502906,3.160278
2025-07,2802781,8.49,7,0.0,0.0,0.0,13,1,398.997,97.0,1,100,0,11.0,-77.065563,3.881688
2025-07,20250187621,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1002.0,-76.352141,3.384537
2025-07,20230282227,40.96,23,119.0,9496.132,0.0,31,1,398.997,119.0,1,100,1,1689.0,-76.176956,3.536026
2025-08,1515303,8.49,7,0.0,0.0,0.0,13,1,398.37,20.0,1,100,0,11.0,-77.034087,3.879769
2025-08,20230459178,10.25,13,212.279,16913.093,0.0,12,1,398.37,211.0,1,100,1,982.0,-76.551856,3.267429
2025-08,2704033,57.02,26,100.268,6554.827,0.0,32,1,326.865,99.0,1,0,1,1073.0,-76.590442,3.256059
2025-08,1563279,8.49,7,0.0,0.0,0.0,13,1,398.37,82.0,1,100,0,13.0,-77.075081,3.889417
2025-08,3116105,8.49,7,231.934,18479.101,18479.101,13,1,398.37,231.0,1,100,1,0.0,-77.07801,3.889443
2025-08,20250110074,40.96,23,0.0,0.0,0.0,31,1,398.37,69.0,1,100,0,978.0,-76.349267,3.39012
2025-07,20230091537,40.96,23,0.0,0.0,0.0,31,1,398.997,9.0,1,100,0,876.0,-76.439645,3.401584
2025-07,4078189,40.96,23,0.0,0.0,0.0,31,1,398.997,152.0,1,100,0,876.0,-76.460863,3.400902
2025-08,1910098,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,0,1652.0,-75.939789,4.208518
2025-07,3422277,10.87,11,0.0,0.0,0.0,11,1,398.997,198.0,1,100,0,1025.0,-76.289677,3.547791
2025-08,1720974,40.96,23,27.464,0.0,2188.129,31,1,398.37,54.0,2,100,1,1016.0,-76.291856,3.288901
2025-07,1821669,10.87,11,0.0,0.0,0.0,11,1,398.997,346.0,1,100,0,1021.0,-76.278746,3.520598
2025-08,3787523,10.25,13,0.0,0.0,0.0,12,1,398.37,0.0,2,100,0,965.0,-76.520647,3.246531
2025-08,4139923,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,1445.0,-76.590444,3.666705
2025-08,2016312,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,2974.0,-75.886739,4.025074
2025-08,1909512,57.02,26,218.27,17390.473,0.0,32,1,398.37,211.0,2,100,1,1663.0,-76.382033,4.298834
2025-07,3399055,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,1313.0,-76.194378,4.769379
2025-07,3275774,11.91,11,0.0,0.0,0.0,22,1,398.997,172.0,1,100,0,916.0,-76.077025,4.396619
2025-07,1792947,11.1,12,0.0,0.0,0.0,21,1,398.997,125.0,1,100,0,1053.0,-76.227727,3.318547
2025-08,1831938,10.87,11,0.0,0.0,0.0,11,1,398.37,0.0,2,100,0,1012.0,-76.283588,3.522331
2025-07,1783239,8.49,7,0.0,0.0,0.0,13,1,398.997,364.0,1,100,0,28.0,-76.993381,3.865987
2025-08,4181426,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,1,1410.0,-76.189898,3.636546
2025-07,1553247,8.49,7,0.0,0.0,0.0,13,1,398.997,0.0,2,100,1,18.0,-77.075951,3.890314
2025-07,1870569,10.87,11,0.0,0.0,0.0,11,1,398.997,135.0,1,100,0,1009.0,-76.300281,3.530445
2025-08,4115476,10.25,13,33.2,2645.176,0.0,12,1,398.37,33.0,1,100,1,982.0,-76.55145,3.268248
2025-08,1746384,8.49,7,0.0,0.0,0.0,13,1,398.37,0.0,2,100,1,5.0,-77.078333,3.889543
2025-07,3067677,11.1,12,71.0,5665.76,0.0,21,1,398.997,71.0,1,100,1,1075.0,-76.236426,3.414863
2025-08,3356868,8.49,7,0.0,0.0,0.0,13,1,398.37,185.0,1,100,0,14.0,-77.020998,3.879255
2025-08,1782282,8.49,7,0.0,0.0,0.0,13,1,398.37,95.0,1,100,0,26.0,-77.007484,3.881311
2025-08,1269596,40.96,23,265.737,21172.37,0.0,31,1,398.37,528.0,2,100,1,957.0,-76.407183,3.468182
2025-08,20240030447,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,1250.0,-76.208048,3.492288
2025-08,3335309,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,1,1709.0,-76.168385,3.639195
2025-07,20240060338,40.96,23,0.0,0.0,0.0,31,1,398.997,223.0,1,100,0,972.0,-76.375288,3.380903
2025-08,1416114,11.91,11,36.019,2869.749,0.0,22,1,398.37,36.0,1,100,1,989.0,-76.319201,3.685359
2025-08,1104883,40.96,23,68.0,0.0,5417.837,31,1,398.37,68.0,1,100,1,296.0,-76.883814,3.609556
2025-07,1871496,10.87,11,0.0,0.0,0.0,11,1,398.997,120.0,1,100,0,1003.0,-76.300616,3.534383
2025-07,3540555,10.25,13,0.0,0.0,0.0,12,1,398.997,0.0,2,100,1,983.0,-76.57702,3.265094
2025-07,3031774,10.25,13,0.0,0.0,0.0,12,1,398.997,12.0,1,100,0,976.0,-76.54066,3.266041
2025-08,1397210,40.96,23,0.0,0.0,0.0,31,1,398.37,80.0,1,100,0,951.0,-76.456631,3.41185
2025-07,1824870,10.87,11,0.0,0.0,0.0,11,1,398.997,136.0,1,100,0,1012.0,-76.283206,3.522188
2025-08,2058752,11.91,11,0.0,0.0,0.0,22,1,398.37,11.0,1,100,0,1353.0,-75.736904,4.699713
2025-07,1355868,11.1,12,0.0,0.0,0.0,21,1,398.997,42.0,1,100,0,1043.0,-76.248334,3.426904
2025-08,1511388,8.49,7,0.0,0.0,0.0,13,1,398.37,0.0,2,100,0,16.0,-77.034043,3.878061
2025-07,20250094052,40.96,23,0.0,0.0,0.0,31,1,327.878,0.0,2,0,0,876.0,-76.452393,3.404233
2025-07,1086038,10.25,13,0.0,0.0,0.0,12,1,398.997,167.0,1,100,0,989.0,-76.296438,3.887549
2025-08,2001706,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,917.0,-76.079215,4.484271
2025-08,3960967,57.02,26,2.042,162.722,162.722,32,1,398.37,2.0,2,100,1,2121.0,-76.098499,3.88052
2025-07,4187963,10.25,13,0.0,0.0,0.0,12,1,398.997,0.0,2,100,0,982.0,-76.551789,3.267322
2025-08,1354702,40.96,23,260.439,20750.255,20750.255,31,1,398.37,260.0,2,100,1,1547.0,-76.177926,3.52111
2025-07,1926046,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1552.0,-76.173949,4.783309
2025-08,3178203,8.49,7,0.0,0.0,0.0,13,1,398.37,304.0,1,100,0,13.0,-76.995172,3.876349
2025-08,2016690,11.91,11,0.0,0.0,0.0,22,1,398.37,62.0,1,100,0,1168.0,-75.823234,4.328133
2025-08,3413915,8.49,7,0.0,0.0,0.0,13,1,398.37,96.0,1,100,0,33.0,-76.981482,3.875371
2025-08,20230280488,11.1,12,362.624,0.0,28891.741,21,1,398.37,358.0,1,100,1,981.0,-76.502818,3.273689
2025-07,1951238,11.91,11,0.0,0.0,0.0,22,1,398.997,97.0,1,100,0,1618.0,-75.936261,4.270396
2025-07,3084780,40.96,23,0.0,0.0,0.0,31,1,398.997,231.0,2,100,0,1004.0,-76.308268,3.760687
2025-08,1675101,11.91,11,74.667,5948.989,0.0,22,1,398.37,72.0,1,100,1,989.0,-76.321103,3.688626
2025-07,3365858,10.25,13,0.0,0.0,0.0,12,1,398.997,0.0,2,100,1,969.0,-76.520046,3.248806
2025-07,1963530,11.91,11,0.0,0.0,0.0,22,1,398.997,206.0,1,100,0,1166.0,-75.826436,4.335047
2025-07,1287286,10.25,13,0.0,0.0,0.0,12,1,398.997,113.0,1,100,0,973.0,-76.535466,3.254097
2025-07,20240010403,11.91,11,59.878,4778.21,0.0,22,1,398.997,59.0,1,100,1,1635.0,-75.930892,4.271644
2025-07,2925480,8.49,7,0.0,0.0,0.0,13,1,398.997,183.0,1,100,0,24.0,-77.014353,3.884696
2025-07,20230109266,40.96,23,0.0,0.0,0.0,31,1,398.997,84.0,1,100,0,1668.0,-76.526967,3.630778
2025-08,3475966,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,1232.0,-76.212766,3.482129
2025-08,4007114,40.96,23,20.028,1595.698,0.0,31,1,398.37,40.0,2,100,1,952.0,-76.433048,3.511485
2025-07,3304292,11.1,12,56.0,4468.768,0.0,21,1,398.997,56.0,1,100,1,1060.0,-76.242086,3.414615
2025-08,1083137,10.25,13,0.0,0.0,0.0,12,1,398.37,64.0,1,100,0,980.0,-76.298713,3.886089
2025-07,30871190983,9.94,9,0.0,0.0,0.0,31,2,279.076,0.0,2,101,0,949.0,-76.467039,3.457274
2025-08,1294158,40.96,23,90.574,0.0,7216.429,31,1,398.37,181.0,2,100,1,1416.0,-76.184796,3.52974
2025-08,2083598,11.1,12,0.0,0.0,0.0,21,1,398.37,108.0,1,100,0,981.0,-76.112077,4.530892
2025-07,1663230,8.49,7,0.0,0.0,0.0,13,1,398.997,86.0,1,100,0,45.0,-76.99935,3.876202
2025-08,4037762,11.1,12,0.0,0.0,0.0,21,1,398.37,77.0,1,100,0,940.0,-76.096356,4.544493
2025-08,20230304328,40.96,23,0.0,0.0,0.0,31,1,398.37,72.0,1,100,0,967.0,-76.403826,3.417512
2025-07,20230523275,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,990.0,-76.328613,3.37637
2025-08,20230478555,10.25,13,0.0,0.0,0.0,12,1,398.37,8.0,1,100,0,967.0,-76.518353,3.240933
2025-07,2107022,57.02,26,0.0,0.0,0.0,32,1,398.997,55.0,1,100,0,936.0,-76.070911,4.318963
2025-07,4169889,11.1,12,0.0,0.0,0.0,21,1,398.997,105.0,1,100,0,1054.0,-76.224557,3.324331
2025-08,1909027,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,1,1163.0,-75.949478,4.315757
2025-08,1104295,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,0,1507.0,-76.352186,4.196372
2025-07,2895399,10.25,13,0.0,0.0,0.0,12,1,398.997,59.0,1,100,0,959.0,-76.509734,3.240638
2025-08,1607490,11.1,12,0.0,0.0,0.0,21,1,398.37,246.0,1,100,0,958.0,-76.418693,3.402695
2025-07,20230154121,10.87,11,106.076,8464.778,0.0,11,1,398.997,106.0,1,100,1,1001.0,-76.309541,3.541345
2025-07,4065852,10.25,13,0.0,0.0,0.0,12,1,398.997,96.0,1,100,0,984.0,-76.503297,3.237124
2025-07,3406314,8.49,7,0.0,0.0,0.0,13,1,398.997,9.0,1,100,0,28.0,-76.997353,3.877269
2025-08,1753884,10.87,11,0.0,0.0,0.0,11,1,398.37,32.0,1,100,0,1003.0,-76.305056,3.531542
2025-08,1542351,11.1,12,0.0,0.0,0.0,21,1,398.37,85.0,1,100,0,1040.0,-76.236311,3.324385
2025-08,3934072,10.25,13,0.0,0.0,0.0,12,1,398.37,12.0,1,100,0,1019.0,-76.551943,3.259119
2025-08,3226921,40.96,23,0.0,0.0,0.0,31,1,398.37,126.0,2,100,0,1477.0,-76.712114,3.524099
2025-07,1514088,8.49,7,0.0,0.0,0.0,13,1,398.997,425.0,1,100,0,12.0,-77.033321,3.880825
2025-08,3663711,10.25,13,438.593,34944.48,34944.48,12,1,398.37,433.0,1,100,1,958.0,-76.505729,3.275408
2025-08,20240182964,10.25,13,0.0,0.0,0.0,12,1,398.37,49.0,1,100,0,974.0,-76.288077,3.922998
2025-08,3314825,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,0,1003.0,-76.301149,3.748575
2025-07,1254195,57.02,26,80.441,0.0,6419.139,32,1,398.997,80.0,1,100,1,1684.0,-76.695034,3.19548
2025-07,1056989,10.25,13,0.0,0.0,0.0,12,1,398.997,206.0,1,100,0,976.0,-76.2932,3.904155
2025-08,1073273,10.25,13,0.0,0.0,0.0,12,1,398.37,102.0,1,100,0,967.0,-76.304495,3.891413
2025-08,1196656,11.1,12,116.043,9245.623,9245.623,21,1,398.37,116.0,1,100,1,978.0,-76.326126,3.763976
2025-08,3861642,40.96,23,114.385,9113.489,0.0,31,1,398.37,227.0,2,100,1,952.0,-76.421381,3.483405
2025-07,20250129999,10.87,11,0.0,0.0,0.0,11,1,327.878,42.0,1,0,0,996.0,-76.314289,3.526639
2025-08,4058170,11.91,11,0.0,0.0,0.0,22,1,398.37,53.0,1,100,0,938.0,-76.074272,4.402022
2025-07,20240044529,11.1,12,0.0,0.0,0.0,21,1,398.997,71.0,1,100,0,1031.0,-76.249191,3.331517
2025-08,3265408,10.25,13,430.49,34298.855,34298.855,12,1,398.37,425.0,1,100,1,956.0,-76.509693,3.276698
2025-08,3545139,40.96,23,28.218,2248.231,0.0,31,1,398.37,56.0,2,100,1,1199.0,-76.209436,3.271006
2025-08,20240167833,10.25,13,89.322,5839.213,0.0,12,1,326.865,87.0,1,0,1,981.0,-76.525954,3.279631
2025-07,3158274,40.96,23,0.0,0.0,0.0,31,1,398.997,160.0,1,100,0,949.0,-76.463558,3.458833
2025-07,2753875,11.91,11,15.0,1196.991,0.0,22,1,398.997,15.0,1,100,1,995.0,-76.308697,3.678454
2025-07,1723617,11.91,11,93.0,7421.347,0.0,22,1,398.997,93.0,1,100,1,995.0,-76.307425,3.677899
2025-07,20250178930,10.25,13,0.0,0.0,0.0,12,1,398.997,669.0,1,100,0,977.0,-76.293881,3.906378
2025-07,20230260509,10.25,13,0.0,0.0,0.0,12,1,398.997,0.0,2,100,0,986.0,-76.517377,3.225361
2025-07,1783182,8.49,7,0.0,0.0,0.0,13,1,398.997,129.0,1,100,0,9.0,-77.072495,3.881355
2025-07,2997413,57.02,26,0.0,0.0,0.0,32,1,398.997,61.0,1,100,0,1207.0,-76.231088,3.751852
2025-08,1451517,10.87,11,278.537,22192.211,0.0,11,1,398.37,274.0,1,100,1,999.0,-76.311667,3.544866
2025-08,1976100,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,1,1631.0,-75.857461,4.283799
2025-08,3781869,57.02,26,236.998,18882.57,0.0,32,1,398.37,234.0,1,100,1,1074.0,-76.589076,3.25757
2025-08,3215778,10.25,13,595.737,47464.823,47464.823,12,1,398.37,593.0,1,100,1,983.0,-76.58308,3.270125
2025-07,1990200,11.1,12,0.0,0.0,0.0,21,1,398.997,90.0,1,100,0,1444.0,-76.238111,4.507948
2025-07,3366848,10.25,13,68.019,5427.849,0.0,12,1,398.997,68.0,1,100,1,969.0,-76.52004,3.248355
2025-08,2061176,11.91,11,0.0,0.0,0.0,22,1,398.37,133.0,1,100,0,939.0,-76.069936,4.604218
2025-07,1137832,11.1,12,0.0,0.0,0.0,21,1,398.997,125.0,1,100,0,951.0,-76.382527,3.863132
2025-08,20230346233,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,878.0,-76.766983,3.57674
2025-08,20250027721,10.87,11,0.0,0.0,0.0,11,1,398.37,80.0,1,100,0,998.0,-76.297615,3.503446
2025-08,20250047488,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,1595.0,-76.519824,3.623847
2025-07,2006718,11.1,12,0.0,0.0,0.0,21,1,398.997,5.0,1,100,0,915.0,-76.035901,4.531812
2025-08,1436202,40.96,23,115.575,0.0,9208.368,31,1,398.37,231.0,2,100,1,1277.0,-76.201202,3.554283
2025-08,2029736,11.91,11,0.0,0.0,0.0,22,1,398.37,24.0,1,100,0,1222.0,-75.787903,4.674357
2025-08,1533603,11.1,12,0.0,0.0,0.0,21,1,398.37,59.0,1,100,0,1037.0,-76.240176,3.329122
2025-07,20230480231,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,967.0,-76.384814,3.607996
2025-07,1268448,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,1496.0,-76.188697,3.409645
2025-08,4148022,10.25,13,0.0,0.0,0.0,12,1,398.37,0.0,2,100,1,982.0,-76.551927,3.267326
2025-07,3366211,10.25,13,175.048,13968.728,0.0,12,1,398.997,175.0,1,100,1,969.0,-76.52005,3.248557
2025-08,3442062,10.25,13,0.0,0.0,0.0,12,1,398.37,1.0,1,100,0,971.0,-76.540652,3.26367
2025-07,2075624,57.02,26,0.0,0.0,0.0,32,1,327.878,0.0,2,0,1,936.0,-76.07347,4.365466
2025-07,4053261,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,968.0,-76.386486,3.616057
2025-08,1179608,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,1803.0,-76.419745,4.028803
2025-08,1963366,11.91,11,0.0,0.0,0.0,22,1,398.37,95.0,1,100,0,1156.0,-75.821071,4.335164
2025-08,4061924,57.02,26,0.0,0.0,0.0,32,1,398.37,5.0,1,100,0,1053.0,-76.584825,3.22875
2025-08,1824666,8.49,7,0.0,0.0,0.0,13,1,398.37,93.0,1,100,0,11.0,-76.991996,3.874032
2025-08,20230143030,57.02,26,56.6,4509.589,0.0,32,1,398.37,107.0,2,100,1,1844.0,-76.052394,4.896829
2025-07,3261548,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,977.0,-76.375759,3.596136
2025-07,2904379,11.91,11,187.0,14922.494,0.0,22,1,398.997,187.0,1,100,1,995.0,-76.307057,3.678704
2025-08,1420239,11.91,11,0.0,0.0,0.0,22,1,398.37,107.0,1,100,0,996.0,-76.308032,3.68033
2025-08,3109670,8.49,7,0.0,0.0,0.0,13,1,398.37,83.0,1,100,0,17.0,-77.017059,3.887069
2025-08,1490571,40.96,23,11.007,0.0,876.987,31,1,398.37,22.0,2,100,1,1510.0,-76.171412,3.520435
2025-07,2899475,57.02,26,10.044,801.486,0.0,32,1,398.997,10.0,1,100,1,1900.0,-76.684451,3.233733
2025-08,1904243,40.96,23,0.0,0.0,0.0,31,1,326.865,0.0,2,0,1,3209.0,-75.909352,3.999192
2025-08,3399017,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,0,1579.0,-76.389797,4.136163
2025-07,1032380,10.25,13,185.186,14777.747,0.0,12,1,398.997,185.0,1,100,1,1065.0,-76.287805,3.901015
2025-07,20230204579,40.96,23,77.751,6204.519,0.0,31,1,398.997,77.0,1,100,1,978.0,-76.354256,3.386019
2025-08,3366309,10.25,13,0.0,0.0,0.0,12,1,398.37,68.0,1,100,0,964.0,-76.308785,3.890013
2025-08,1104904,40.96,23,14.0,0.0,1115.437,31,1,398.37,14.0,1,100,1,296.0,-76.883791,3.609562
2025-08,4060783,10.25,13,0.0,0.0,0.0,12,1,398.37,0.0,2,100,0,984.0,-76.503799,3.237596
2025-07,3979401,11.1,12,37.224,2970.464,0.0,21,1,398.997,37.0,1,100,1,959.0,-76.16072,4.180213
2025-08,3455194,40.96,23,0.0,0.0,0.0,31,1,398.37,199.0,2,100,0,955.0,-76.379754,3.902748
2025-07,1688718,11.1,12,0.0,0.0,0.0,21,1,398.997,118.0,1,100,0,958.0,-76.418275,3.402481
2025-08,1589145,10.87,11,54.038,4305.421,0.0,11,1,398.37,54.0,1,100,1,1014.0,-76.298405,3.558086
2025-07,1265672,57.02,26,0.0,0.0,0.0,32,1,327.878,5040.0,1,0,0,1040.0,-76.590928,3.208474
2025-07,20240131790,40.96,23,74.756,5965.501,0.0,31,1,398.997,74.0,1,100,1,953.0,-76.455726,3.450803
2025-08,1461936,40.96,23,220.306,17552.645,17552.645,31,1,398.37,437.0,2,100,1,1182.0,-76.197444,3.595167
2025-08,3491637,11.91,11,0.0,0.0,0.0,22,1,398.37,4.0,1,100,0,997.0,-76.315007,3.681323
2025-08,1658166,10.87,11,0.0,0.0,0.0,11,1,398.37,128.0,1,100,0,1002.0,-76.303996,3.548271
2025-07,2033564,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,1365.0,-76.372322,4.329465
2025-07,3429598,10.87,11,0.0,0.0,0.0,11,1,398.997,32.0,1,100,0,998.0,-76.300522,3.500678
2025-08,1949626,11.91,11,0.0,0.0,0.0,22,1,398.37,228.0,1,100,0,1615.0,-75.932548,4.26637
2025-08,3244807,40.96,23,155.21,12366.198,12366.198,31,1,398.37,153.0,2,100,1,2059.0,-76.176066,3.257334
2025-07,3860447,40.96,23,47.715,3807.66,0.0,31,1,398.997,47.0,2,100,1,1250.0,-76.207455,3.490894
2025-07,4175277,11.91,11,0.0,0.0,0.0,22,1,398.997,50.0,1,100,0,1630.0,-75.929099,4.264756
2025-08,1250221,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,0,1352.0,-76.62766,3.190766
2025-08,3778929,10.25,13,0.0,0.0,0.0,12,1,398.37,86.0,1,100,0,967.0,-76.533396,3.26291
2025-07,3343226,10.25,13,67.018,5348.027,0.0,12,1,398.997,67.0,1,100,1,969.0,-76.520278,3.249261
2025-08,1589520,8.49,7,0.0,0.0,0.0,13,1,398.37,129.0,1,100,0,18.0,-77.015047,3.887083
2025-08,1106610,57.02,26,0.0,0.0,0.0,32,1,398.37,811.0,2,100,0,1154.0,-76.370746,4.126511
2025-08,3081139,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,956.0,-76.362185,3.759981
2025-08,3153844,11.1,12,0.0,0.0,0.0,21,1,398.37,45.0,1,100,0,961.0,-76.106293,4.534792
2025-07,20230638285,10.25,13,0.0,0.0,0.0,12,1,398.997,0.0,2,100,0,0.0,-76.555339,3.266594
2025-08,1042655,10.25,13,0.0,0.0,0.0,12,1,398.37,668.0,1,100,0,977.0,-76.301819,3.895563
2025-08,20230170402,11.91,11,81.518,6494.89,6494.89,22,1,398.37,81.0,1,100,1,930.0,-75.975097,4.579724
